VASA, VAS(Latin) an anatomical duct [n]
VASE, a container used for holding flowers [n -S]
VAST, huge [adj VASTERVASTEST
VATS, VATto put into a large container for holding liquids [v]
VATU, a monetary unit of Vanuatu [n -S]
VAUS, VAUthe sixth letter of the Hebrew alphabet
VAUT, (obsolete) to vaultalso VAUTE
VAVS, VAV(Hebrew) a letter of the Hebrew alphabet
VAWS, VAW(Hebrew) a letter of the Hebrew alphabet
VEAL, the meat of a calf [n -S]
VEEP, (US colloquial) a vice-presidentalso VEEPEE [n -S]
VEER, to change direction [v -ED-ING
VEES, VEEthe letter V [n]
VEGA, (Spanish) a low fertile plain; a tobacco field [n -S]
VEGO, (Australian slang) a vegetarianalso VEGGIE
VEHM, (German) a mediaeval German courtalso FEHM [n VEHME]
VEIL, a covering of fine fabric for the headface
VEIN, to fill with tubular blood vessels [v -ED-ING
VELA, VELUM(Latin) a thin membranous covering or partition
VELD, (South African) open grasslandalso VELDT [n -S]
VELE, (Spenser) a veilalso VEALE [n -S]
VELL, the fourth stomach of a calf [n -S]
VENA, (Latin) a vein [n VENAE]
VEND, to sell [v -ED-ING
VENT, to provide with an opening [v -ED-ING
VERA, veryalso VERRA [adj]
VERB, a part of speech that signifies action [n -S]
VERD, as in verd antiquea dark green mottled impure variety of serpentine [adj]
VERS, (French) verse [n]
VERT, (colloquial) to become a convert [v -ED-ING
VERY, absolute [adj VERIERVERIEST
VEST, to place authority in [v -ED-ING
VETO, (Latin) to forbid or prevent authoritatively [v -ED-ING
VETS, VETto treat animals medically [v]
VEXT, VEXto distress or annoy [v]
VIAE, VIA(Latin) a way [n]
VIAL, to put in a small container for liquids [v VIALLED or VIALEDVIALLING or VIALING
VIAS, VIA(Latin) a way [n]
VIBE, (colloquial) a vibration [n -S]
VIBS, (colloquial) shoes with Vibram solesused esp. for climbing [n]
VICE, to grip with a special tool [v VICEDVICING
VIDE, (Latin) seeconsult
VIDS, VID(short for) video [n]
VIED, VIEto contend in rivalry [v]
VIER, one who vies [n -S]
VIES, VIEto contend in rivalry [v]
VIEW, to look at [v -ED-ING
VIFF, to change direction abruptly of a VTOL aircraft [v -ED-ING
VIGA, (Spanish) a ceiling beam [n -S]
VIGS, VIG(short for) a vigorish
VILD, (Spenser) vilealso VILDE [adj VILDLY]
VILE, odious [adj VILERVILEST
VILL, a townshipor feudal territorial unit [n -S]
VIMS, VIMenergy
VINA, (Sanskrit) an Indian stringed instrumentalso VEENA [n -S]
VINE, to remove vines from e.g. vines and pods from (peas) [v VINEDVINING
VINO, (slang) wine [n -S]
VINS, VIN(French) wine [n]
VINT, to strip of grapesalso VINTAGE [v -ED
VINY, of or pertaining to vines [adj VINIERVINIEST]
VIOL, any member of a class of stringed instrumentsforerunners of the violin class [n -S]
VIRE, to transfer funds by virement [v VIREDVIRING
VIRL, (Scots) a ferrule [n -S]
VISA, to stamp with an official endorsement [v VISAED or VISEEDVISAING
VISE, to hold in a clamping device [v VISEDVISING
VITA, (Latin) life [n VITAE or VITAS]
VITE, (French) quickly [adv]
VIVA, (Italian) to examine orally [v -ED-ING
VIVE, (Scots) livelyforcible [adj VIVELY]
VIVO, (Italian) lively [adv]
VIZY, (Scots) to take a close lookalso VISIE
VLEI, (South African) low-lying ground where a shallow lake forms in the wet seasonalso VLY [n -S]
VLOG, to keep a video blog [v VLOGGEDVLOGGING
VOAR, (Orkney) springseedtime [n -S]
VOES, VOEin Orkney or Shetland
VOGS, VOGair pollution caused by volcanic dust [n]
VOID, to nullify of legal force or effect [v -ED-ING
VOIP, a system for converting analogue signals to digital so that telephone calls may be made over the internet (Voice Over Internet Protocol) [n -S]
VOLA, (Latin) the hollow of a hand or foot [n VOLAE]
VOLE, to win all tricks in a card game [v VOLEDVOLING
VOLK, (South African) the Afrikaaner people [n -S]
VOLS, VOLin heraldry
VOLT, to make a sudden leap [v -ED-ING
VOMS, VOM(short for) to vomit [v]
VORS, VOR(Shakespeare) to warn [v]
VOTE, to express an opinion [v VOTEDVOTING
VOWS, VOWto make a solemn promise [v]
VRIL, electric fluid represented as the common origin of the forces in matter [n -S]
VROT, (South African) rotten [adj]
VROU, (South African) a womanesp. a married woman
VROW, (Dutch) a womangoodwife
VUGG, a small cavity in a rockalso VUG
VUGH, a small cavity in a rockalso VUG
VUGS, VUGa small cavity in a rock
VULN, to wound; pierce with a weapon [v -ED-ING
VUMS, VUMto vow [v]
WAAC, a member of the Women's Auxiliary Army Corps [n -S]
WAAH, an interjection used to express wailing [interj]
WABS, WABthe interdigital skin web on certain animals
WACK, crazyalso WACKY [adj WACKER
WADD, an earthy ore of manganesealso WADT [n -S]
WADE, to walk through water [v WADEDWADING
WADI, (Arabic) the dry bed of a torrent; a river valleyalso WADY [n -S]
WADS, WADto form into a pad [v]
WADT, an earthy ore of manganesealso WADD [n -S]
WADY, (Arabic) the dry bed of a torrent; a river valleyalso WADI [n WADIES]
WAES, WAE(Scots) woe [n]
WAFF, (dialect) to barkalso WAUGH [v -ED
WAFT, to carry lightly in the air [v -ED-ING
WAGE, to engage in or carry on [v WAGEDWAGING
WAGS, WAGto move from side to side
WAID, (obsolete) weighedalso WAIDE [v]
WAIF, a neglectedabandoned or orphaned child
WAIL, to utter a longmournful cry [v -ED
WAIN, a farm wagon [n -S] / (obsolete) to carryconvey [v -ED
WAIR, to spend [v -ED-ING
WAIS, WAI(Maori) water [n]
WAIT, to remain in readiness [v -ED-ING
WAKA, (Japanese) a Japanese verse-form [n -S]
WAKE, to rouse from sleep [v WOKE or (archaic) WAKEDWOKEN
WAKF, (Arabic) the donation of landproperty or money for charitable or pious purposes
WALD, (Scots) wild mignonette [n -S]
WALE, to mark with welts [v WALEDWALING
WALI, (Turkish) a governoresp. of a vilayet
WALK, to advance on foot [v -ED-ING
WALL, to enclose in an upright structure [v -ED-ING
WALY, (Scots) fineexcellent [adj WALIER
WAME, (dialect) a wombalso WEAMB
WAND, a slender rod [n -S]
WANE, to decrease in size [v WANEDWANING
WANG, a leather thong [n -S]
WANK, (vulgar) to masturbate [v -ED-ING
WANS, WANto make or become wan [v]
WANT, to have a desire for [v -ED-ING
WANY, waning in some partsalso WANEY [adj WANIER
WAPS, WAPto throw or pull quickly [v]
WAQF, (Arabic) the donation of landproperty or money for charitable or pious purposes
WARB, (Australian slang) a dirty or insignificant person [n -S]
WARD, to turn aside [v -ED-ING
WARE, to beware of [v WAREDWARING
WARK, (Scots) to work [v -ED-ING
WARM, moderately hot [adj WARMERWARMEST
WARN, to notify in advance [v -ED-ING
WARP, to twist out of shape [v -ED-ING
WARS, WARto engage in armed conflict [v]
WART, a hard growth on the skin [n -S]
WARY, cautious [adj WARIERWARIEST
WASE, a small bundle of hay or straw for resting one's head [n -S]
WASH, to cleanse in liquid [v WASHED(obsolete) WASHEN
WASM, an obsolete belief; an out-of-fashion 'ism' [n -S]
WASP, a stinging insect [n -S]
WAST, (US) west [n -S]
WATE, (Scots) 3rd person of witto know [v]
WATS, WATa Thai Buddhist temple or monastery [n]
WATT, the SI unit of powerequal to a rate of working of one joule per second [n -S]
WAUK, to full (cloth)also WAULK [v -ED
WAUL, to cry like a catalso WAWL
WAUR, (Scots) worsealso WARRE [adj] / to defeat
WAVE, to flutter back and forth [v WAVEDWAVING
WAVY, having waves [adj WAVIERWAVIEST] / the snow goose
WAWA, (Native American) to speak [v -ED-ING
WAWE, (Spenser) a wavealso WAW [n -S]
WAWL, to cry like a catalso WAUL
WAWS, WAW(Scott) a wave
WAXY, like wax [adj WAXIERWAXIEST
WAYS, WAY(Spenser) to weigh
WAZZ, (dialect) to urinatealso WAZ [v -ED
WEAK, feeble [adj WEAKERWEAKEST
WEAL, a ridge on the skin formed by a blowalso WALE
WEAN, to take off mother's milk [v -ED-ING
WEAR, to turn a ship's stern to windward to alter its course [v WEAREDWEARING
WEBS, WEBto provide fine structure spun by a spider [v]
WEDS, WEDto marry [v]
WEED, to remove unwanted plants [v -ED-ING
WEEK, a period of seven days [n -S]
WEEL, a whirlpool; a fish-trapalso WEIL
WEEM, (Gaelic) a subterranean dwelling [n -S]
WEEN, (archaic) to think; to imagine [v -ED-ING
WEEP, to shed tears (salty liquid) from the eyes [v WEPTWEEPING
WEER, WEEsmall [adj]
WEES, WEEto urinate [v]
WEET, wet [adj WEETERWEETEST] / (archaic) to know [v -ED
WEFT, to weave fabric [v -ED-ING
WEID, (Scots) any sudden illnesscold or relapse with febrile symptoms [n -S]
WEIL, a whirlpoolalso WEEL
WEIR, to wear [v -ED-ING
WEKA, (Maori) a flightless rail of New Zealand [n -S]
WELD, to join by fusing [v -ED-ING
WELK, (Scott) to twist about [v WELKED or (Shakespeare) WELKTWELKING
WELL, to rise to the surface and flow forth [v -ED-ING
WELS, (German) a large fishthe American giant catfish
WELT, to mark with ridges [v -ED-ING
WEMB, (dialect) wombalso WAME
WEMS, WEM(archaic) the womb or belly
WENA, (South African) you [pron]
WEND, to proceed along [v -ED-ING
WENS, WENa benign tumor of the skin [n]
WENT, (Spenser) a patha journey [n -S]
WEPT, WEEPto shed tears (salty liquid) from the eyes [v]
WERE, BEto exist [v]
WERO, (Maori) a challenge made by an armed Maori warrior to a visitor to a marae [n -S]
WERT, BEto exist [v]
WEST, a part of the compassalso WAST [n -S] / to move towards the west
WETA, (Maori) a large New Zealand grasshopper [n -S]
WETS, WETto make wet [v]
WEXE, (obsolete) to waxgrow
WEYS, WEYa measure or weight for dry goods [n]
WHAE, (Scots) whoalso WHA [pron]
WHAM, to hit with a loud impact [v WHAMMEDWHAMMING
WHAP, to strike forciblyalso WHOP [v WHAPPED
WHAT, the true nature of something [n -S]
WHEE, an expression of delight [interj]
WHEN, the time at which something happened [n -S]
WHET, to sharpen by friction [v WHETTEDWHETTING
WHEW, to utter a sound of astonishmentalso WHEUGH [v -ED
WHEY, the watery part of milk [n -S]
WHID, (Scots) to move quicklywhiz
WHIG, (Scots) to jog along [v WHIGGEDWHIGGING
WHIM, to turn aside [v WHIMMEDWHIMMING
WHIN, gorsefurze [n -S]
WHIO, (Maori) a New Zealand mountain duck with blue plumage [n -S]
WHIP, to strike with a lash [v WHIPT or WHIPPEDWHIPPING
WHIR, to spin with a humming noisealso WHIRR [v WHIRRED
WHIT, the smallest particle imaginablealso HAET [n -S]
WHIZ, to move rapidly with a hissing soundalso WHIZZ [v WHIZZED
WHOA, a call to stopesp. to a horse
WHOM, the objective case of who [pron]
WHOP, to beatalso WHAP
WHOT, (Spenser) hot [adj]
WHOW, (Scots) to impress [v -ED-ING
WHUP, to defeat totally [v WHUPPEDWHUPPING
WHYS, WHYthe reason or cause of something [n]
WICE, (Scots) wise [adj]
WICH, a tree with pliant branchesas in wych elm
WICK, a bundle of loosely twisted fibers in a candle or oil lampalso WEEKE [n -S]
WIDE, broad [adj WIDERWIDEST
WIEL, a whirlpoolalso WEEL
WIFE, a woman who has a husband [n WIVES] / to take to wife [v WIFEDWIFING
WIGS, WIGto scold; to provide with a wig [v]
WIKI, a collaborative website with contents editable by users [n -S]
WILD, not tame [adj WILDERWILDEST
WILE, to beguilealso WYLE [v WILED
WILI, in the ballet Gisellethe spirit of a girl who dies before her wedding day [n -S]
WILL, to decide uponused as an auxiliary followed by a simple infinitive to express futurity [v WILLED
WILT, to become limp [v -ED-ING
WILY, crafty [adj WILIERWILIEST
WIMP, a timid person [n -S] / to act like a wimpas in the phrase to wimp out [v -ED
WIND, to twist or coil [v WOUNDWINDING
WINE, to provide with fermented juice of the grape [v WINEDWINING
WING, to travel by means of wings [v -ED-ING
WINK, to open and close one eye quickly [v -ED-ING
WINN, (slang) a penny [n -S]
WINO, (slang) a down and out who drinks cheap wine [n -ES or -S]
WINS, WINto gain [v]
WINY, having the qualities of winealso WINEY
WIPE, to rub lightly to clean or dry [v WIPEDWIPING
WIRE, to fasten with threads of ductile metal [v WIREDWIRING
WIRY, thin and tough [adj WIRIERWIRIEST
WISE, intelligent [adj WISERWISEST
WISH, to desirealso WISS [v -ED
WISP, to twist into a small bundle [v -ED-ING
WISS, to wish [v WISSEDWISSING
WIST, (archaic) to knowalso WIS
WITE, (Scots) to blamelay the blame on
WITH, a partition between chimney flues [n -S]
WITS, WITto know [v]
WIVE, (archaic) to take for a wife; to become the wife of [v WIVEDWIVING
WOAD, a broad-leafed plant yielding a blue dye [n -S]
WOAH, a call to stopesp. to a horse
WOCK, (Chinese) a pan used in Chinese cookeryalso WOK [n -S]
WOES, WOEgrief
WOFS, WOF(Australian slang) a fool
WOGS, WOG(offensive) a nonwhite foreigner [n]
WOKE, alert to social and political injustice (esp in the phrase stay woke) [adj WOKERWOKEST]
WOKS, WOK(Chinese) a pan used in Chinese cookery
WOLD, an elevated tract of open land [n -S]
WOLF, to devour ravenously [v -ED-ING
WOMB, the uterusalso WAME
WONK, an expert who studies a subject or issue thoroughly and excessively [n -S]
WONS, WON(archaic) to dwell
WONT, to be accustomed [v -ED-ING
WOOD, to cover with trees [v -ED-ING
WOOF, to bark [v -ED-ING
WOOL, the fleece of sheep or goats [n -S]
WOON, (Spenser) to dwellalso WON [v -ED
WOOS, WOOto court; to seek the support of [v]
WOOT, (Shakespeare) wilt (thou) [v]
WOPS, WOPto thump
WORD, to express in speech sounds [v -ED-ING
WORE, WEARto turn a ship's stern to windward to alter its course [v]
WORK, to toil in mind or body [v WORKED or (archaic) WROUGHTYWROKE
WORM, a smalllimbless invertebrate [n -S] / to rid of worms [v -ED
WORN, WEARto turn a ship's stern to windward to alter its course [v]
WORT, a plantherb or vegetable [n -S]
WOST, WITto know [v]
WOTS, WOT(archaic) to know
WOVE, WEAVEto form by crossing threads [v]
WOWF, (Scots) crazy [adj WOWFERWOWFEST]
WOWS, WOWto impress or amaze [v]
WRAP, to enclose [v WRAPT or WRAPPEDWRAPPING
WREN, a small songbird [n -S]
WRIT, a written legal order [n -S]
WUDS, WUD(Scots) to load with wood [v]
WUDU, (Arabic) in Islamritual washing before daily prayer [n -S]
WULL, (dialect) to will [v -ED-ING
WUSS, a wimpalso WOOSE [n -ES]
WYCH, a tree with pliant branchesas in wych elm
WYES, WYEthe letter Y [n]
WYLE, to beguilealso WILE [v WYLED
WYND, a narrow alley [n -S]
WYNN, a runehaving the value of modern English W
WYNS, WYNa rune
WYTE, (Scots) to blamelay the blame on
XRAY, (in international radio communication) a code word for the letter x [n -S]
XYST, (historical) a long covered portico or court used by ancient Greek athletes for exercisesalso XYSTOS
YAAR, (Hinglish) friendman (as a form of address) [n -S]
YABA, (colloquial) yet another bloody acronym [n -S]
YACK, to talk persistentlyalso YAK [v -ED
YADS, YAD(Hebrew) a handheld pointer used for reading the Torah [n]
YAFF, (Scots) to barkscold
YAGE, a tropical vine of the Amazon regionaka ayahuasca [n -S]
YAGI, (Japanese) a type of shortwave antenna [n -S]
YAGS, YAGa type of synthetic garnet containing yttrium and aluminium
YAHS, YAHan affected upper-class person [n]
YAKS, YAKto talk persistently
YALD, (Scots) activenimble
YALE, a fabulous heraldic beast [n -S]
YAMS, YAMa sweet potato [n]
YANG, (Chinese) a species of Thai timber tree [n -S]
YANK, to pull with a jerk [v -ED-ING
YAPP, a limp leather binding [n -S]
YAPS, YAPto bark shrilly [v]
YARD, an enclosed placeesp. near a building [n -S] / to enclose in a yard
YARE, (archaic) nimblealso YAR [adj YARER
YARK, (dialect) to make ready [v -ED-ING
YARN, to tell a long story [v -ED-ING
YARR, to growl or snarl [v -ED-ING
YATE, (Spenser) a gatealso YETT [n -S]
YAUD, (Scots) a marea jade [n -S]
YAUP, to yelp or barkalso YAWP [v -ED
YAWL, to howl [v -ED-ING
YAWN, to open the mouth in a large gape [v -ED-ING
YAWP, to cry hoarsely or harshlyalso YAUP [v -ED
YAWS, YAWof e.g. a plane
YAWY, pertaining to the disease yawsalso YAWEY [adj YAWIER
YAYS, YAYan affirmative vote
YBET, BEATto strike repeatedly [v]
YEAD, (Spenser) to goproceed
YEAH, an expression of yesalso YEH [n -S]
YEAN, esp. of a sheepto bring forth young
YEAR, the time taken by the earth to orbit the sun [n -S]
YEAS, YEAan affirmative vote
YEBO, (South African) yesI agree [interj]
YECH, something disgustingalso YECCH [n -S]
YEDE, (Spenser) to go or proceedalso YEAD
YEED, (Spenser) to go or proceedalso YEAD
YEGG, a burglar esp. of safesalso YEGGMAN [n -S]
YELD, barrennot giving milk [adj]
YELK, the yellowfatty part of an egg
YELL, to cry out loudly [v -ED-ING
YELM, (dialect) to prepare straw for thatchingalso YEALM [v -ED
YELP, to utter a sharp cry [v -ED-ING
YELT, (dialect) a young sowalso ELT
YENS, YENto desire or yearn [v]
YEOW, an interjection used to express pain or shock [interj]
YEPS, YEP(colloquial) yes
YERD, (Scots) to buryalso EARD
YERK, to tie with a jerkalso YIRK [v -ED
YESK, (Scots) to hiccup or belchalso YEX [v -ED
YEST, (obsolete) yeast [n -S]
YETI, (Tibetan) the Abominable Snowman [n -S]
YETT, (Scots) a gatedoor
YEUK, (dialect) to itchalso EUK
YEVE, (obsolete) to give [v YEVENYEVING
YEWS, YEWa type of evergreen tree
YGOE, GOto move along [v]
YIDS, YID(offensive) a Jew [n]
YIKE, (Australian slang) to squabbleargue [v YIKED
YILL, (Scots) to entertain or delight with ale [v -ED-ING
YINS, YIN(Scots) one
YIPE, an interjection expressing fear or surprisealso YIPES [interj]
YIPS, YIPto utter a short
YIRD, (Scots) to buryalso EARD
YIRK, to draw tight [v -ED-ING
YIRR, to snarl [v -ED-ING
YITE, (dialect) the yellowhammeralso YITIE [n -S]
YLEM, a form of matter hypothesized by proponents of the big bang theory to have existed before the formation of the chemical elements [n -S]
YLKE, (obsolete) ilk [n -S]
YMPE, (Spenser) to imp [v YMPTYMPING
YMPT, YMPE(Spenser) to imp [v]
YOBS, YOBa lout
YOCK, to laugh boisterously also YOK [v -ED-ING
YODE, YEAD(Spenser) to go
YODH, (Hebrew) a Hebrew letteralso YOD [n -S]
YODS, YOD(Hebrew) a Hebrew letter
YOGA, (Sanskrit) a system of Hindu philosophy [n -S]
YOGH, the Middle English letter representing a velar or partial fricative [n -S]
YOGI, (Sanskrit) one who practises yogaalso YOGEE
YOKE, to join (animalsslaves) together with a wooden frame [v YOKED
